Tenant;School;Profile;Qtde;Product
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Coordenador;10;Novo EM
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Coordenador;18;Plataforma AZ
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Coordenador;22;Redação AZ
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Coordenador;21;Ubbu
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Gestor;11;Binóculo
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Gestor;10;Conexia Books
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Gestor;20;Conexia Store
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Gestor;11;Conteúdos Pueri Anos Iniciais
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Gestor;10;Conteúdos Pueri Infantil
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Gestor;11;Educacross
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Gestor;5;Novo EM
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Gestor;10;Ubbu
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Professor;126;Binóculo
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Professor;65;Conexia Books
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Professor;49;Conteúdos Pueri Anos Iniciais
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Professor;15;Conteúdos Pueri Infantil
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Professor;49;Educacross
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Professor;15;Liga das Corujinhas
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Professor;34;My Life
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Professor;66;Plataforma AZ
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Professor;60;Ubbu
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Responsável;1606;Binóculo
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Responsável;870;Educacross
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Responsável;253;My Life
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Responsável;718;Plataforma AZ
SEB PUERI DOMUS - VERBO DIVINO;SEB PUERI DOMUS - VERBO DIVINO;Secretaria;47;Binóculo
SEB RIBEIRÃO;SEB LAFAIETE;Aluno;1131;Plataforma AZ
SEB RIBEIRÃO;SEB LAFAIETE;Aluno;1130;Redação AZ
SEB RIBEIRÃO;SEB LAFAIETE;Coordenador;3;Plataforma AZ
SEB RIBEIRÃO;SEB LAFAIETE;Coordenador;3;Redação AZ
SEB RIBEIRÃO;SEB LAFAIETE;Corretor;4;Redação AZ
SEB RIBEIRÃO;SEB LAFAIETE;Gestor;1;Conexia - Portal Financeiro
SEB RIBEIRÃO;SEB LAFAIETE;Gestor;3;Conexia Store
SEB RIBEIRÃO;SEB LAFAIETE;Professor;1;Plataforma AZ
SEB RIBEIRÃO;SEB LAFAIETE;Responsável;1135;Plataforma AZ
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;100;AZ Cantalelê
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;1169;Binóculo
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;1175;Conexia Books
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;42;Contents Regular Program Anos Finais
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;131;Contents Regular Program Anos Iniciais
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;43;Contents Regular Program Infantil
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;553;Educacross
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;1149;LEX Aulas ao Vivo
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;228;Liga das Corujinhas
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;296;My Life
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;1175;Plataforma AZ
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;414;Redação AZ
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;296;Scules
SEB RIBEIRÃO;SEB PORTUGAL;Aluno;173;Ubbu
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;7;AZ Anos Iniciais
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;5;AZ Cantalelê
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;6;AZ Infantil
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;16;Binóculo
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;14;Conexia Books
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;13;Contents Regular Program
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;7;Educacross
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;14;LEX Aulas ao Vivo
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;5;Liga das Corujinhas
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;5;Mundo Leitor Anos Iniciais
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;14;Plataforma AZ
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;7;Redação AZ
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;5;Scules
SEB RIBEIRÃO;SEB PORTUGAL;Coordenador;9;Ubbu
SEB RIBEIRÃO;SEB PORTUGAL;Corretor;4;Redação AZ
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;9;AZ Anos Iniciais
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;9;AZ Cantalelê
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;4;AZ Infantil
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;12;Binóculo
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;10;Conexia Books
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;12;Conexia Store
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;7;Contents Regular Program
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;9;Educacross
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;10;LEX Aulas ao Vivo
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;9;Mundo Leitor Anos Iniciais
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;8;Scules
SEB RIBEIRÃO;SEB PORTUGAL;Gestor;6;Ubbu
SEB RIBEIRÃO;SEB PORTUGAL;Professor;78;AZ Anos Iniciais
SEB RIBEIRÃO;SEB PORTUGAL;Professor;25;AZ Cantalelê
SEB RIBEIRÃO;SEB PORTUGAL;Professor;46;AZ Infantil
SEB RIBEIRÃO;SEB PORTUGAL;Professor;143;Binóculo
SEB RIBEIRÃO;SEB PORTUGAL;Professor;144;Conexia Books
SEB RIBEIRÃO;SEB PORTUGAL;Professor;63;Contents Regular Program
SEB RIBEIRÃO;SEB PORTUGAL;Professor;78;Educacross
SEB RIBEIRÃO;SEB PORTUGAL;Professor;150;LEX Aulas ao Vivo
SEB RIBEIRÃO;SEB PORTUGAL;Professor;38;Liga das Corujinhas
SEB RIBEIRÃO;SEB PORTUGAL;Professor;51;Mundo Leitor Anos Iniciais
SEB RIBEIRÃO;SEB PORTUGAL;Professor;35;My Life
SEB RIBEIRÃO;SEB PORTUGAL;Professor;144;Plataforma AZ
SEB RIBEIRÃO;SEB PORTUGAL;Professor;35;Scules
SEB RIBEIRÃO;SEB PORTUGAL;Professor;51;Ubbu
SEB RIBEIRÃO;SEB PORTUGAL;Responsável;182;AZ Cantalelê
SEB RIBEIRÃO;SEB PORTUGAL;Responsável;1731;Binóculo
SEB RIBEIRÃO;SEB PORTUGAL;Responsável;77;Contents Regular Program Anos Finais
SEB RIBEIRÃO;SEB PORTUGAL;Responsável;236;Contents Regular Program Anos Iniciais
SEB RIBEIRÃO;SEB PORTUGAL;Responsável;67;Contents Regular Program Infantil
SEB RIBEIRÃO;SEB PORTUGAL;Responsável;958;Educacross
SEB RIBEIRÃO;SEB PORTUGAL;Responsável;547;My Life
SEB RIBEIRÃO;SEB PORTUGAL;Responsável;1763;Plataforma AZ
SEB RIBEIRÃO;SEB PORTUGAL;Responsável;547;Scules
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Aluno;429;Binóculo
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Aluno;20;Contents Regular Program Anos Finais
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Aluno;193;My Life
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Aluno;20;PLACEMENT TEST
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Aluno;852;Plataforma AZ
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Aluno;851;Redação AZ
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Aluno;871;Scules
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Aluno;20;Ubbu
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Coordenador;9;Binóculo
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Coordenador;7;Contents Regular Program
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Coordenador;10;Plataforma AZ
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Coordenador;10;Redação AZ
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Coordenador;10;Scules
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Coordenador;7;Ubbu
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Gestor;2;Binóculo
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Gestor;2;Conexia Store
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Gestor;2;Contents Regular Program
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Gestor;2;PLACEMENT TEST
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Gestor;2;Scules
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Gestor;2;Ubbu
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Professor;29;Binóculo
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Professor;15;Contents Regular Program
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Professor;22;My Life
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Professor;15;PLACEMENT TEST
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Professor;40;Plataforma AZ
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Professor;45;Scules
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Professor;15;Ubbu
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Responsável;767;Binóculo
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Responsável;37;Contents Regular Program Anos Finais
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Responsável;348;My Life
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Responsável;1446;Plataforma AZ
SEB RIBEIRÃO;SEB RIBEIRÂNIA;Responsável;1483;Scules
SEB RIO PRETO;SEB RIO PRETO;Gestor;2;Conexia - Portal Financeiro
SEB RIO PRETO;SEB RIO PRETO;Gestor;2;Conexia Store
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Aluno;1745;Binóculo
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Aluno;1572;Conexia Books
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Aluno;1946;LEX Aulas ao Vivo
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Aluno;424;My Life
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Aluno;1573;Plataforma AZ
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Aluno;1625;Redação AZ
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Coordenador;50;Binóculo
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Coordenador;38;Conexia Books
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Coordenador;49;LEX Aulas ao Vivo
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Coordenador;38;Plataforma AZ
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Coordenador;48;Redação AZ
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Corretor;20;Redação AZ
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Gestor;6;Binóculo
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Gestor;6;Conexia Books
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Gestor;3;Conexia Store
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Gestor;6;LEX Aulas ao Vivo
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Professor;121;Binóculo
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Professor;79;Conexia Books
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Professor;133;LEX Aulas ao Vivo
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Professor;28;My Life
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Professor;80;Plataforma AZ
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Responsável;1865;Binóculo
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Responsável;522;My Life
SEB SARTRE ITAIGARA;SEB SARTRE ITAIGARA;Responsável;1745;Plataforma AZ
SEB SARTRE MONET;SEB SARTRE MONET I;Aluno;69;AZ Cantalelê
SEB SARTRE MONET;SEB SARTRE MONET I;Aluno;776;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET I;Aluno;650;Conexia Books
SEB SARTRE MONET;SEB SARTRE MONET I;Aluno;552;Educacross
SEB SARTRE MONET;SEB SARTRE MONET I;Aluno;656;LEX Aulas ao Vivo
SEB SARTRE MONET;SEB SARTRE MONET I;Aluno;90;Liga das Corujinhas
SEB SARTRE MONET;SEB SARTRE MONET I;Aluno;650;Plataforma AZ
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;26;AZ Anos Iniciais
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;24;AZ Cantalelê
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;26;AZ Infantil
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;36;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;35;Conexia Books
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;26;Educacross
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;36;LEX Aulas ao Vivo
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;31;Liga das Corujinhas
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;26;Mundo Leitor Anos Iniciais
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;31;Mundo Leitor Educação Infantil
SEB SARTRE MONET;SEB SARTRE MONET I;Coordenador;35;Plataforma AZ
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;5;AZ Anos Iniciais
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;5;AZ Cantalelê
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;5;AZ Infantil
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;5;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;5;Conexia Books
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;4;Conexia Store
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;5;Educacross
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;5;LEX Aulas ao Vivo
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;5;Mundo Leitor Anos Iniciais
SEB SARTRE MONET;SEB SARTRE MONET I;Gestor;5;Mundo Leitor Educação Infantil
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;86;AZ Anos Iniciais
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;31;AZ Cantalelê
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;39;AZ Infantil
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;108;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;107;Conexia Books
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;86;Educacross
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;113;LEX Aulas ao Vivo
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;38;Liga das Corujinhas
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;86;Mundo Leitor Anos Iniciais
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;39;Mundo Leitor Educação Infantil
SEB SARTRE MONET;SEB SARTRE MONET I;Professor;107;Plataforma AZ
SEB SARTRE MONET;SEB SARTRE MONET I;Responsável;84;AZ Cantalelê
SEB SARTRE MONET;SEB SARTRE MONET I;Responsável;866;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET I;Responsável;663;Educacross
SEB SARTRE MONET;SEB SARTRE MONET I;Responsável;761;Plataforma AZ
SEB SARTRE MONET;SEB SARTRE MONET II;Aluno;2246;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET II;Aluno;1535;Conexia Books
SEB SARTRE MONET;SEB SARTRE MONET II;Aluno;2032;LEX Aulas ao Vivo
SEB SARTRE MONET;SEB SARTRE MONET II;Aluno;886;My Life
SEB SARTRE MONET;SEB SARTRE MONET II;Aluno;1536;Plataforma AZ
SEB SARTRE MONET;SEB SARTRE MONET II;Aluno;1980;Redação AZ
SEB SARTRE MONET;SEB SARTRE MONET II;Coordenador;55;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET II;Coordenador;39;Conexia Books
SEB SARTRE MONET;SEB SARTRE MONET II;Coordenador;54;LEX Aulas ao Vivo
SEB SARTRE MONET;SEB SARTRE MONET II;Coordenador;39;Plataforma AZ
SEB SARTRE MONET;SEB SARTRE MONET II;Coordenador;46;Redação AZ
SEB SARTRE MONET;SEB SARTRE MONET II;Corretor;24;Redação AZ
SEB SARTRE MONET;SEB SARTRE MONET II;Gestor;4;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET II;Gestor;4;Conexia Books
SEB SARTRE MONET;SEB SARTRE MONET II;Gestor;4;Conexia Store
SEB SARTRE MONET;SEB SARTRE MONET II;Gestor;4;LEX Aulas ao Vivo
SEB SARTRE MONET;SEB SARTRE MONET II;Professor;124;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET II;Professor;84;Conexia Books
SEB SARTRE MONET;SEB SARTRE MONET II;Professor;128;LEX Aulas ao Vivo
SEB SARTRE MONET;SEB SARTRE MONET II;Professor;54;My Life
SEB SARTRE MONET;SEB SARTRE MONET II;Professor;85;Plataforma AZ
SEB SARTRE MONET;SEB SARTRE MONET II;Responsável;2284;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET II;Responsável;1087;My Life
SEB SARTRE MONET;SEB SARTRE MONET II;Responsável;1732;Plataforma AZ
SEB SARTRE MONET;SEB SARTRE MONET II;Secretaria;1;Binóculo
SEB SARTRE MONET;SEB SARTRE MONET II;Secretaria;1;LEX Aulas ao Vivo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Aluno;82;AZ Cantalelê
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Aluno;2348;Binóculo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Aluno;1774;Conexia Books
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Aluno;702;Educacross
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Aluno;1805;LEX Aulas ao Vivo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Aluno;99;Liga das Corujinhas
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Aluno;956;My Life
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Aluno;1774;Plataforma AZ
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Aluno;1508;Redação AZ
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;29;AZ Anos Iniciais
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;27;AZ Cantalelê
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;20;AZ Infantil
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;68;Binóculo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;48;Conexia Books
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;29;Educacross
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;70;LEX Aulas ao Vivo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;20;Liga das Corujinhas
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;29;Mundo Leitor Anos Iniciais
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;20;Mundo Leitor Educação Infantil
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;48;Plataforma AZ
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Coordenador;49;Redação AZ
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Corretor;27;Redação AZ
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;5;AZ Anos Iniciais
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;5;AZ Cantalelê
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;5;AZ Infantil
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;6;Binóculo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;6;Conexia Books
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;3;Conexia Store
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;5;Educacross
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;6;LEX Aulas ao Vivo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;5;Mundo Leitor Anos Iniciais
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Gestor;5;Mundo Leitor Educação Infantil
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;84;AZ Anos Iniciais
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;20;AZ Cantalelê
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;40;AZ Infantil
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;200;Binóculo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;167;Conexia Books
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;84;Educacross
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;207;LEX Aulas ao Vivo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;37;Liga das Corujinhas
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;84;Mundo Leitor Anos Iniciais
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;40;Mundo Leitor Educação Infantil
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;62;My Life
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Professor;167;Plataforma AZ
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Responsável;93;AZ Cantalelê
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Responsável;2463;Binóculo
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Responsável;867;Educacross
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Responsável;1240;My Life
SEB SARTRE NOBEL;SEB SARTRE NOBEL;Responsável;2063;Plataforma AZ
SEB THATHI;SEB THATHI;Aluno;58;AZ Cantalelê
SEB THATHI;SEB THATHI;Aluno;952;Binóculo
SEB THATHI;SEB THATHI;Aluno;950;Conexia Books
SEB THATHI;SEB THATHI;Aluno;265;Contents Regular Program Anos Finais
SEB THATHI;SEB THATHI;Aluno;297;Contents Regular Program Anos Iniciais
SEB THATHI;SEB THATHI;Aluno;100;Contents Regular Program Infantil
SEB THATHI;SEB THATHI;Aluno;297;Educacross
SEB THATHI;SEB THATHI;Aluno;950;LEX Aulas ao Vivo
SEB THATHI;SEB THATHI;Aluno;89;Liga das Corujinhas
SEB THATHI;SEB THATHI;Aluno;416;My Life
SEB THATHI;SEB THATHI;Aluno;951;Plataforma AZ
SEB THATHI;SEB THATHI;Aluno;598;Redação AZ
SEB THATHI;SEB THATHI;Aluno;265;Scules
SEB THATHI;SEB THATHI;Aluno;562;Ubbu
SEB THATHI;SEB THATHI;Coordenador;23;AZ Anos Iniciais
SEB THATHI;SEB THATHI;Coordenador;16;AZ Cantalelê
SEB THATHI;SEB THATHI;Coordenador;9;AZ Infantil
SEB THATHI;SEB THATHI;Coordenador;37;Binóculo
SEB THATHI;SEB THATHI;Coordenador;37;Conexia Books
SEB THATHI;SEB THATHI;Coordenador;33;Contents Regular Program
SEB THATHI;SEB THATHI;Coordenador;23;Educacross
SEB THATHI;SEB THATHI;Coordenador;37;LEX Aulas ao Vivo
SEB THATHI;SEB THATHI;Coordenador;9;Liga das Corujinhas
SEB THATHI;SEB THATHI;Coordenador;23;Mundo Leitor Anos Iniciais
SEB THATHI;SEB THATHI;Coordenador;37;Plataforma AZ
SEB THATHI;SEB THATHI;Coordenador;27;Redação AZ
SEB THATHI;SEB THATHI;Coordenador;14;Scules
SEB THATHI;SEB THATHI;Coordenador;31;Ubbu
SEB THATHI;SEB THATHI;Corretor;12;Redação AZ
SEB THATHI;SEB THATHI;Gestor;2;AZ Anos Iniciais
SEB THATHI;SEB THATHI;Gestor;2;AZ Cantalelê
SEB THATHI;SEB THATHI;Gestor;2;AZ Infantil
SEB THATHI;SEB THATHI;Gestor;2;Binóculo
SEB THATHI;SEB THATHI;Gestor;2;Conexia Books
SEB THATHI;SEB THATHI;Gestor;2;Conexia Store
SEB THATHI;SEB THATHI;Gestor;2;Contents Regular Program
SEB THATHI;SEB THATHI;Gestor;2;Educacross
SEB THATHI;SEB THATHI;Gestor;2;LEX Aulas ao Vivo
SEB THATHI;SEB THATHI;Gestor;2;Mundo Leitor Anos Iniciais
SEB THATHI;SEB THATHI;Gestor;1;PLACEMENT TEST
SEB THATHI;SEB THATHI;Gestor;2;Scules
SEB THATHI;SEB THATHI;Gestor;2;Ubbu
SEB THATHI;SEB THATHI;Professor;45;AZ Anos Iniciais
SEB THATHI;SEB THATHI;Professor;18;AZ Cantalelê
SEB THATHI;SEB THATHI;Professor;32;AZ Infantil
SEB THATHI;SEB THATHI;Professor;112;Binóculo
SEB THATHI;SEB THATHI;Professor;111;Conexia Books
SEB THATHI;SEB THATHI;Professor;94;Contents Regular Program
SEB THATHI;SEB THATHI;Professor;45;Educacross
SEB THATHI;SEB THATHI;Professor;111;LEX Aulas ao Vivo
SEB THATHI;SEB THATHI;Professor;30;Liga das Corujinhas
SEB THATHI;SEB THATHI;Professor;42;Mundo Leitor Anos Iniciais
SEB THATHI;SEB THATHI;Professor;52;My Life
SEB THATHI;SEB THATHI;Professor;27;PLACEMENT TEST
SEB THATHI;SEB THATHI;Professor;112;Plataforma AZ
SEB THATHI;SEB THATHI;Professor;35;Scules
SEB THATHI;SEB THATHI;Professor;70;Ubbu
SEB THATHI;SEB THATHI;Responsável;71;AZ Cantalelê
